S_No,PaperID,Title,TR ,Volumes,ScanTime(Min.Sec),EyeStatus,MFStrength,NumHealthy(M),NumHealthy(F),NumASD(M),NumASD(F),NumAutistic,NumHighFunctioning,LanguageImpaired,NumAspergsr's,NumPDD-NOS,AgeRangeHealthyMean,AgeRangeHealthyStd,AgeRangeASDMean,AgeRangeASDStd,AgeRangeAutistic,AgeRangeAspergsr's,AgeRangePDD-NOS,FIQMean_ASD,FIQStd_ASD,FIQMean_TD,FIQStd_TD,BandpassRangeHighpass(Hz),BandpassRangeLowpass(Hz),Smoothing(fwhm)mm,GSR,CSF,WM,Motion Params,Age,Scrubbing,GCOR,aCOMPCor,Cardiac and respiratory signals regression,Despiking,SeedName,SeedMNI,UnderConnectivityName,UnderConnectivityMNI,OverConnectivityName,OverConnectivityMNI,Notes,Tool,Scanner,DSM,ROIxROI,ROIxVoxels,Participants,Medication,Comorbidities,FIQ >,Over(1) /Under(-1) / Both (0),Summary,Bibtex Citation,IQ Notes
418,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,Superior parietal lobule        R,14 -58 74,Superior temporal gyrus        L,-64 -6 6,,,,,,,,,,,,,,
419,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,Inferior frontal gyrus        L,-50 34 -2,Posterior insular cortex        L,-44 0 4,,,,,,,,,,,,,,
420,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Inferior frontal gyrus        R,48 20 8,,,,,,,,,,,,,,
421,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Rolandic operculum        R,42 0 14,,,,,,,,,,,,,,
422,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Posterior insular cortex        R,44 8 2,,,,,,,,,,,,,,
423,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Temporal pole        L,-28 18 -34,,,,,,,,,,,,,,
424,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Precentral gyrus        R,44 -10 34,,,,,,,,,,,,,,
425,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Precentral gyrus        R,50 -4 46,,,,,,,,,,,,,,
426,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Postcentral gyrus        L,-42 -22 48,,,,,,,,,,,,,,
427,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Supplementary motor area        L,-6 -4 60,,,,,,,,,,,,,,
428,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Supplementary motor area        R,8 6 58,,,,,,,,,,,,,,
429,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,PCC L + R,2 -42 36,,,Inferior parietal lobule        R,42 -38 60,,,,,,,,,,,,,,
430,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Posterior cingulate cortex        R,16 -36 34,Cerebellum Crus IV        ,0 -54 -2,,,,,,,,,,,,,,
431,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Posterior cingulate cortex        L,-12 -38 30,Mid occipital gyrus        R,32 -76 36,,,,,,,,,,,,,,
432,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Posterior cingulate cortex        R,2 -28 42,Precuneus        R,16 -60 50,,,,,,,,,,,,,,
433,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Posterior cingulate cortex        R,2 -10 38,Superior occipital gyrus        R,24 -82 20,,,,,,,,,,,,,,
434,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Precuneus        L,-8 -60 36,Lingual gyrus        R,22 -90 -8,,,,,,,,,,,,,,
435,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Superior frontal gyrus (medial)        L,-6 28 56,Calcarine cortex        R,28 -66 12,,,,,,,,,,,,,,
436,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Precentral gyrus        L,-40 6 50,Inferior occipital gyrus        R,44 -78 0,,,,,,,,,,,,,,
437,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid frontal gyrus        L,-30 8 66,Superior parietal lobule        L,-24 -50 64,,,,,,,,,,,,,,
438,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Superior frontal gyrus (medial)        L,-4 42 42,Precuneus        R,14 -76 46,,,,,,,,,,,,,,
439,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid temporal gyrus        L,-58 -28 -6,Precuneus        L,-10 -58 56,,,,,,,,,,,,,,
440,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid temporal gyrus        L,-50 -14 -18,Superior parietal lobule        L,-20 -70 62,,,,,,,,,,,,,,
441,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid temporal gyrus        L,-48 -48 2,Parahippocampal gyrus        R,28 6 -28,,,,,,,,,,,,,,
442,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid temporal gyrus        R,54 2 -24,Superior occipital gyrus        L,-14 -84 22,,,,,,,,,,,,,,
443,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid temporal gyrus        L,-48 -58 22,Mid occipital gyrus        L,-18 -92 0,,,,,,,,,,,,,,
444,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Angular gyrus        R,44 -50 24,Lingual gyrus        L,-30 -90 -12,,,,,,,,,,,,,,
445,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Retrosplenial cortex        R,26 -16 -24,Inferior frontal gyrus        L,-28 34 -6,,,,,,,,,,,,,,
446,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Fusiform gyrus        R,42 -24 -20,Supplementary motor area        L,-4 -4 80,,,,,,,,,,,,,,
447,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Gyrus rectus        R,8 34 -14,Supplementary motor area        R,14 -10 56,,,,,,,,,,,,,,
448,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Thalamus        L,-4 -4 12,Inferior frontal gyrus        R,50 38 12,,,,,,,,,,,,,,
449,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Putamen        L,-20 6 -8,Mid orbitofrontal gyrus        L,-10 56 0,,,,,,,,,,,,,,
450,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Caudate nucleus        R,6 6 -4,Lateral orbitofrontal gyrus        L,-38 48 -12,,,,,,,,,,,,,,
451,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Caudate nucleus        L,-16 6 18,Cerebellum Crus VIII        L,-8 -68 -34,,,,,,,,,,,,,,
452,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Gyrus rectus        R,10 20 -22,Cerebellum Crus VI        L,-16 -70 -20,,,,,,,,,,,,,,
453,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Mid frontal gyrus        L,-24 44 18,Superior frontal gyrus        L,-22 -4 64,,,,,,,,,,,,,,
454,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Inferior frontal gyrus        L,-52 30 -12,Mid orbitofrontal gyrus        R,32 42 -12,,,,,,,,,,,,,,
455,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Anterior cingulate cortex        R,4 42 4,Paracentral gyrus        R,6 -30 76,,,,,,,,,,,,,,
456,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Cerebellum Crus VI        R,36 -46 -26,Postcentral gyrus        R,24 -38 76,,,,,,,,,,,,,,
457,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Cerebellum Crus I        R,56 -60 -38,Superior temporal pole        R,54 18 -14,,,,,,,,,,,,,,
458,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Cerebellum Crus VI        R,16 -72 -26,,,,,,,,,,,,,,,,
459,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,vMPFC,-1 47 -4,Cerebellum Crus I        R,32 -70 -28,,,,,,,,,,,,,,,,
460,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Midbrain	R,8 -22 -16,Precentral gyrus        L,-14 -20 74,,,,,,,,,,,,,,
461,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Globus pallidus	L,-20 -6 -4,Supplementary motor area        R,12 -16 70,,,,,,,,,,,,,,
462,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Vermis	,0 -58 -36,Postcentral gyrus        R,10 -36 72,,,,,,,,,,,,,,
463,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Calcarine cortex	L,-10 -80 8,Precuneus        L,-4 -48 68,,,,,,,,,,,,,,
464,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Cerebellum Crus VI	L,-24 -50 -24,Postcentral gyrus        L,-28 -38 72,,,,,,,,,,,,,,
465,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Globus pallidus	R,14 -4 -8,Posterior cingulate gyrus        R,8 -20 48,,,,,,,,,,,,,,
466,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Vermis	,0 -40 -10,Superior parietal lobule        R,26 -48 72,,,,,,,,,,,,,,
467,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Cerebellum Crus VI	R,8 -60 -22,Superior frontal gyrus        L,-20 4 74,,,,,,,,,,,,,,
468,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Fusiform gyrus	R,28 -56 -10,Precuneus        L,-8 -60 38,,,,,,,,,,,,,,
469,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Inferior temporal gyrus	R,58 -64 -8,Posterior cingulate gyrus        L,-14 -38 38,,,,,,,,,,,,,,
470,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Parahippocampal gyrus	L,-22 -30 -12,Precuneus        R,12 -56 36,,,,,,,,,,,,,,
471,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Hippocampus	L,-16 -8 -20,Mid cingulate gyrus        L,-6 -10 44,,,,,,,,,,,,,,
472,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Cerebellum Crus IV	R,16 -44 -18,Precuneus        L,-6 -74 56,,,,,,,,,,,,,,
473,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Calcarine cortex	R,12 -82 12,Gyrus rectus        R,10 20 -12,,,,,,,,,,,,,,
474,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Lingual gyrus	R,10 -64 6,Gyrus rectus        L,-6 14 -16,,,,,,,,,,,,,,
475,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Cerebellum Crus VIII	R,18 -54 -40,Superior frontal gyrus        R,18 60 -4,,,,,,,,,,,,,,
476,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Superior temporal gyrus	R,46 -2 -10,Angular gyrus        L,-40 -72 44,,,,,,,,,,,,,,
477,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Cerebellum I	L,-42 -54 -34,Angular gyrus        R,44 -74 46,,,,,,,,,,,,,,
478,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Anterior cingulate gyrus	R,4 20 36,Cerebellum Crus II        R,22 -90 -34,,,,,,,,,,,,,,
479,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Supplementary motor area	R,6 6 60,,,,,,,,,,,,,,,,
480,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Temporal pole	L,-32 10 -42,,,,,,,,,,,,,,,,
481,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Fusiform gyrus	L,-34 -16 -30,,,,,,,,,,,,,,,,
482,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Mid frontal gyrus	R,44 34 40,,,,,,,,,,,,,,,,
483,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Precentral gyrus	R,50 -2 46,,,,,,,,,,,,,,,,
484,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Inferior frontal gyrus	L,-32 32 0,,,,,,,,,,,,,,,,
485,29,,2500,144,6,Open,3,15,?,17,?,,12,,5,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8,1,1,1,1,,,,,,,Insula,-36 -20 10 ,Superior occipital gyrus	R,28 -64 38,,,,,,,,,,,,,,,,
486,30,"Padmanabhan, A., Lynn, A., Foran, W., Luna, B., & O'Hearn, K. (2013). Age related changes in striatal resting state functional connectivity in autism. Frontiers in human neuroscience",1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,R inferior ventral striatum (Center of mass),9 9 -8,Left anterior cingulate cortex (Center of mass),3 -26 20,,,"Instead of peak t value coordinates, centre of mass coordinates were given in MNI space. Non brain tissue (NBT) was also regressed out.","FSL, AFNI",Siemens Allegra 3T MRI,-,,1,Original,-,None,80,0,Padmanabhan et al analyzed the resting state FC of Striatum which is said to be involved in cognitive and affective funcions. They identified 6 bilateral seed regions in striatum from previous literature. First principle component was extracted from each of the seeds and correlated with all the voxels of the brain to construct a FC map. Between group analysis after controlling for age shows overconnectivity with parietal and underconnectivity with prefrontal cortex in ASD individuals as compared to typically developing. ,"@article{padmanabhan2013age,
  title={Age related changes in striatal resting state functional connectivity in autism},
  author={Padmanabhan, Aarthi and Lynn, Andrew and Foran, William and Luna, Beatriz and O'Hearn, Kirsten},
  journal={Frontiers in human neuroscience},
  volume={7},
  pages={814},
  year={2013},
  publisher={Frontiers}
}",
487,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,R dorsal caudal Putamen (Center of mass),28 1 3,Left middle frontal gyrus (Center of mass),17 -65 6,,,,,,,,,,,,,,,,
488,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,L dorsal caudal Putamen (Center of mass),-28 1 3,Left superior medial gyrus (Center of mass),10 -66 3,,,,,,,,,,,,,,,,
489,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,R dorsal rostral Putamen (Center of mass),25 8 6,Right parahippocampal gyrus (Center of mass),-26 11 -30,Right superior occipital gyrus (Center of mass),-22 62 46,,,,,,,,,,,,,,
490,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,L dorsal rostral Putamen (Center of mass),-25 8 6 ,Left superior medial gyrus (Center of mass),1 -64 5,Right superior parietal lobule (Center of mass),-18 60 49,,,,,,,,,,,,,,
491,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,L dorsal rostral Putamen (Center of mass),-25 8 6 , Left superior frontal gyrus (Center of mass),11 -38 47,Left inferior parietal lobule (Center of mass),34 50 51,,,,,,,,,,,,,,
492,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,L dorsal rostral Putamen (Center of mass),-25 8 6 , Left inferior frontal gyrus  (Center of mass),41 -49 -12,,,,,,,,,,,,,,,,
493,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,R ventral rostral Putamen (Center of mass),20  12 -3,Right inferior frontal gyrus (Center of mass),-51 -37 -8,,,,,,,,,,,,,,,,
494,30,,1500,200,,Closed,3,41,7,35,6,,,,,,17.08,6.41,17.28,6.1,,,,111,12,111,10,0.009,0.08,5,,1,1,1,,1,,"IRF-RETROICOR, ANATICOR",,,L ventral rostral Putamen (Center of mass),-20 12 -3,,,Right superior parietal lobule (Center of mass),-16 66 50,,,,,,,,,,,,,,
495,31,"Delmonte, S., Gallagher, L., O’Hanlon, E., McGrath, J., & Balsters, J. H. (2013). Functional and structural connectivity of frontostriatal circuitry in Autism Spectrum Disorder. Frontiers in Human Neuroscience, 7, 430. https://doi.org/10.3389/fnhum.2013.00430",2000,150,5.06,CLOSED,,21,0,21,0,,21,,,,17.15,3.64,17.28,3.57,,,,109.25,15.04,111.85,12.32,0.008,0.2,5,,1,1,1,,,,,,,"Right Cinguate Gyrus, anterior division",0 -4 42,,,Right Accumbens,10 12 -8,"FIQ > 70, The principle eigenvariate of the BOLD time-courses of WM, CSF were used in CONN toolbox. They controlled for age, IQ and frame-wise displacements. Setting FWD as covariate is simar to scrubbing (cited to some other paper).  MNI coordinates were not explicitely given but was mentioned that the ROIs were taken fron Harvard Oxford Cortical/subcortical Atlas. Therefore I determined the coordinates from the atlas.","CONN, SPM8",-,5,1,,Original,None,"None, Four subjects in the ASD group had a secondary diagnosis of Attention Deficit Disorder
(ADD) or ADHD",69,1,Delmonte et al. investigated the fronto-striatal circuitry which is known to be involved in social interaction and communication. They did a multimodal analysis involving rs-fMRI as well as DTI.  ROIs were determined individually for frontal cortex (called source ROIs) and striatum(Target ROIs). ROI x ROI FC map for each subject was created between source and target ROI pairs which was then subjected  to between group comparisons. This resulted in purely overconnectivity between Source and Target ROIs in ASD individuals as compared to TD. The studied showed no structural connectivity but showed increased functional connectivity in fronto-striatal circuitary in ASD.,"@article{delmonte2013functional,
  title={Functional and structural connectivity of frontostriatal circuitry in Autism Spectrum Disorder},
  author={Delmonte, Sonja and Gallagher, Louise and O'hanlon, Erik and Mc Grath, Jane and Balsters, Joshua H},
  journal={Frontiers in human neuroscience},
  volume={7},
  pages={430},
  year={2013},
  publisher={Frontiers}
}",
496,31,,2000,150,5.06,CLOSED,,21,0,21,0,,21,,,,17.15,3.64,17.28,3.57,,,,109.25,15.04,111.85,12.32,0.008,0.2,5,,1,1,1,,,,,,,"Right Cinguate Gyrus, anterior division",0 -4 42,,,Right Caudate,12 18 2,,,,,,,,,,,,,,
